"lat","lon","region","mnnumdays","logdays"
"48.8272","-123.0587","uss","1","0"
"48.4486","-123.0588","uss","1","0"
"48.4575","-123.0588","uss","1","0"
"48.459","-123.0588","uss","1","0"
"48.4642","-123.0588","uss","1","0"
"48.6113","-123.0588","uss","1","0"
"48.7633","-123.0588","uss","1","0"
"48.2938","-123.0589","uss","1","0"
"48.379","-123.0589","uss","1","0"
"48.4459","-123.0589","uss","1","0"
"48.4535","-123.0589","uss","1","0"
"48.4548","-123.0589","uss","1","0"
"48.4559","-123.0589","uss","1","0"
"48.4622","-123.0589","uss","1","0"
"48.464","-123.0589","uss","1","0"
"48.4676","-123.0589","uss","1","0"
"48.469","-123.0589","uss","1","0"
"48.358","-123.059","uss","1","0"
"48.4166","-123.059","uss","1","0"
"48.433","-123.059","uss","1","0"
"48.437","-123.059","uss","1","0"
"48.4382","-123.059","uss","1","0"
"48.4388","-123.059","uss","1","0"
"48.44","-123.059","uss","1","0"
"48.444","-123.059","uss","1","0"
"48.4444","-123.059","uss","1","0"
"48.4499","-123.059","uss","1","0"
"48.4538","-123.059","uss","1","0"
"48.4574","-123.059","uss","1","0"
"48.458","-123.059","uss","1","0"
"48.459","-123.059","uss","1","0"
"48.4599","-123.059","uss","1","0"
"48.7597","-123.059","uss","1","0"
"48.766","-123.059","uss","1","0"
"48.9557","-123.059","uss","1","0"
"48.965","-123.059","uss","1","0"
"48.379","-123.0591","uss","1","0"
"48.438","-123.0591","uss","1","0"
"48.4486","-123.0591","uss","1","0"
"48.457","-123.0591","uss","1","0"
"48.4579","-123.0591","uss","1","0"
"48.4614","-123.0591","uss","1","0"
"48.4628","-123.0591","uss","1","0"
"48.6271","-123.0591","uss","1","0"
"48.775","-123.0591","uss","1","0"
"48.8775","-123.0591","uss","1","0"
"48.3792","-123.0592","uss","1","0"
"48.3969","-123.0592","uss","1","0"
"48.4567","-123.0592","uss","1","0"
"48.4569","-123.0592","uss","1","0"
"48.4624","-123.0592","uss","1","0"
"48.4628","-123.0592","uss","1","0"
"48.4642","-123.0592","uss","1","0"
"48.3623","-123.0593","uss","1","0"
"48.3908","-123.0593","uss","1","0"
"48.4379","-123.0593","uss","1","0"
"48.4384","-123.0593","uss","1","0"
"48.4536","-123.0593","uss","1","0"
"48.4543","-123.0593","uss","1","0"
"48.4595","-123.0593","uss","1","0"
"48.4662","-123.0593","uss","1","0"
"48.6212","-123.0593","uss","1","0"
"48.4604","-123.0594","uss","1","0"
"48.4621","-123.0594","uss","1","0"
"48.4622","-123.0594","uss","1","0"
"48.4629","-123.0594","uss","1","0"
"48.4642","-123.0594","uss","1","0"
"48.4542","-123.0595","uss","1","0"
"48.4595","-123.0595","uss","1","0"
"48.4618","-123.0595","uss","1","0"
"48.462","-123.0595","uss","1","0"
"48.6165","-123.0595","uss","1","0"
"48.4361","-123.0596","uss","1","0"
"48.446","-123.0596","uss","1","0"
"48.4563","-123.0596","uss","1","0"
"48.463","-123.0596","uss","1","0"
"48.4634","-123.0596","uss","1","0"
"48.415","-123.0597","uss","1","0"
"48.4496","-123.0597","uss","1","0"
"48.4579","-123.0597","uss","1","0"
"48.4602","-123.0597","uss","1","0"
"48.4605","-123.0597","uss","1","0"
"48.4614","-123.0597","uss","1","0"
"48.4623","-123.0597","uss","1","0"
"48.7724","-123.0597","uss","1","0"
"48.7755","-123.0597","uss","1","0"
"48.385","-123.0598","uss","1","0"
"48.4296","-123.0598","uss","1","0"
"48.4341","-123.0598","uss","1","0"
"48.4512","-123.0598","uss","1","0"
"48.4518","-123.0598","uss","1","0"
"48.4554","-123.0598","uss","1","0"
"48.4564","-123.0598","uss","1","0"
"48.4597","-123.0598","uss","1","0"
"48.4614","-123.0598","uss","1","0"
"48.4636","-123.0598","uss","1","0"
"48.9414","-123.0598","uss","1","0"
"48.401","-123.0599","uss","1","0"
"48.4027","-123.0599","uss","1","0"
"48.4449","-123.0599","uss","1","0"
"48.454","-123.0599","uss","1","0"
"48.4593","-123.0599","uss","1","0"
"48.4608","-123.0599","uss","1","0"
"48.4623","-123.0599","uss","1","0"
"48.4088","-123.06","uss","1","0"
"48.4392","-123.06","uss","1","0"
"48.444","-123.06","uss","2","0.301029995663981"
"48.4484","-123.06","uss","1","0"
"48.4536","-123.06","uss","1","0"
"48.4564","-123.06","uss","1","0"
"48.4565","-123.06","uss","1","0"
"48.4582","-123.06","uss","1","0"
"48.459","-123.06","uss","1","0"
"48.461","-123.06","uss","2","0.301029995663981"
"48.4616","-123.06","uss","1","0"
"48.4617","-123.06","uss","1","0"
"48.7753","-123.06","uss","1","0"
"48.9","-123.06","uss","1","0"
"48.922","-123.06","uss","1","0"
"48.4086","-123.0601","uss","1","0"
"48.4227","-123.0601","uss","1","0"
"48.4589","-123.0601","uss","1","0"
"48.4629","-123.0601","uss","1","0"
"48.7742","-123.0601","uss","1","0"
"48.3714","-123.0602","uss","1","0"
"48.3854","-123.0602","uss","1","0"
"48.446","-123.0602","uss","1","0"
"48.4632","-123.0602","uss","1","0"
"48.3876","-123.0603","uss","1","0"
"48.4093","-123.0603","uss","1","0"
"48.4152","-123.0603","uss","1","0"
"48.4161","-123.0603","uss","1","0"
"48.4584","-123.0603","uss","1","0"
"48.4609","-123.0603","uss","1","0"
"48.4611","-123.0603","uss","1","0"
"48.4629","-123.0603","uss","1","0"
"48.4674","-123.0603","uss","1","0"
"48.7426","-123.0603","uss","1","0"
"48.4309","-123.0604","uss","1","0"
"48.4546","-123.0604","uss","1","0"
"48.4593","-123.0604","uss","1","0"
"48.462","-123.0604","uss","1","0"
"48.4623","-123.0604","uss","1","0"
"48.4628","-123.0605","uss","1","0"
"48.4634","-123.0605","uss","1","0"
"48.3529","-123.0606","uss","1","0"
"48.3722","-123.0606","uss","1","0"
"48.3859","-123.0606","uss","1","0"
"48.4436","-123.0606","uss","1","0"
"48.4535","-123.0606","uss","1","0"
"48.7784","-123.0606","uss","1","0"
"48.3301","-123.0607","uss","1","0"
"48.4143","-123.0607","uss","1","0"
"48.4526","-123.0607","uss","1","0"
"48.4535","-123.0607","uss","1","0"
"48.4559","-123.0607","uss","2","0.301029995663981"
"48.4608","-123.0607","uss","1","0"
"48.462","-123.0607","uss","1","0"
"48.4631","-123.0607","uss","1","0"
"48.4645","-123.0607","uss","1","0"
"48.6304","-123.0607","uss","1","0"
"48.7749","-123.0607","uss","1","0"
"48.4141","-123.0608","uss","1","0"
"48.4369","-123.0608","uss","1","0"
"48.4435","-123.0608","uss","1","0"
"48.4604","-123.0608","uss","1","0"
"48.7671","-123.0608","uss","1","0"
"48.9215","-123.0608","uss","1","0"
"48.9418","-123.0608","uss","1","0"
"48.4384","-123.0609","uss","1","0"
"48.4524","-123.0609","uss","1","0"
"48.454","-123.0609","uss","1","0"
"48.4595","-123.0609","uss","1","0"
"48.9551","-123.0609","uss","1","0"
"48.3931","-123.061","uss","1","0"
"48.4295","-123.061","uss","1","0"
"48.432","-123.061","uss","1","0"
"48.441","-123.061","uss","1","0"
"48.443","-123.061","uss","1","0"
"48.445","-123.061","uss","1","0"
"48.455","-123.061","uss","1","0"
"48.458","-123.061","uss","1","0"
"48.4595","-123.061","uss","1","0"
"48.461","-123.061","uss","1","0"
"48.462","-123.061","uss","1","0"
"48.4622","-123.061","uss","1","0"
"48.7505","-123.061","uss","1","0"
"48.832","-123.061","uss","1","0"
"48.8401","-123.061","uss","1","0"
"48.2881","-123.0611","uss","1","0"
"48.4622","-123.0611","uss","1","0"
"48.4624","-123.0611","uss","1","0"
"48.9306","-123.0611","uss","1","0"
"48.409","-123.0612","uss","1","0"
"48.4597","-123.0612","uss","1","0"
"48.4207","-123.0613","uss","1","0"
"48.4572","-123.0613","uss","1","0"
"48.4587","-123.0613","uss","1","0"
"48.4608","-123.0613","uss","1","0"
"48.4613","-123.0613","uss","1","0"
"48.4634","-123.0613","uss","1","0"
"48.4595","-123.0614","uss","1","0"
"48.4618","-123.0614","uss","1","0"
"48.4639","-123.0614","uss","1","0"
"48.4577","-123.0615","uss","1","0"
"48.4609","-123.0615","uss","1","0"
"48.462","-123.0615","uss","1","0"
"48.4638","-123.0615","uss","1","0"
"48.6222","-123.0615","uss","1","0"
"48.3826","-123.0616","uss","1","0"
"48.418","-123.0616","uss","1","0"
"48.4387","-123.0616","uss","1","0"
"48.4518","-123.0616","uss","1","0"
"48.4584","-123.0616","uss","1","0"
"48.2609","-123.0617","uss","1","0"
"48.4367","-123.0617","uss","1","0"
"48.4506","-123.0617","uss","1","0"
"48.4507","-123.0617","uss","1","0"
"48.4511","-123.0617","uss","1","0"
"48.456","-123.0617","uss","1","0"
"48.4617","-123.0617","uss","1","0"
"48.3725","-123.0618","uss","1","0"
"48.4417","-123.0618","uss","1","0"
"48.452","-123.0618","uss","1","0"
"48.4608","-123.0618","uss","1","0"
"48.4457","-123.0619","uss","1","0"
"48.4595","-123.0619","uss","1","0"
"48.4603","-123.0619","uss","1","0"
"48.4604","-123.0619","uss","1","0"
"48.4693","-123.0619","uss","1","0"
"48.4701","-123.0619","uss","1","0"
"48.7759","-123.0619","uss","1","0"
"48.401","-123.062","uss","1","0"
"48.409","-123.062","uss","1","0"
"48.429","-123.062","uss","1","0"
"48.43","-123.062","uss","1","0"
"48.4499","-123.062","uss","1","0"
"48.4556","-123.062","uss","1","0"
"48.457","-123.062","uss","2","0.301029995663981"
"48.458","-123.062","uss","1","0"
"48.459","-123.062","uss","1","0"
"48.46","-123.062","uss","1","0"
"48.4609","-123.062","uss","1","0"
"48.4617","-123.062","uss","1","0"
"48.4618","-123.062","uss","1","0"
"48.4619","-123.062","uss","1","0"
"48.2872","-123.0621","uss","1","0"
"48.3005","-123.0621","uss","1","0"
"48.4412","-123.0621","uss","1","0"
"48.4629","-123.0621","uss","1","0"
"48.4686","-123.0621","uss","1","0"
"48.3599","-123.0622","uss","1","0"
"48.446","-123.0622","uss","1","0"
"48.4484","-123.0622","uss","1","0"
"48.7576","-123.0622","uss","1","0"
"48.8809","-123.0622","uss","1","0"
"48.43","-123.0623","uss","1","0"
"48.4391","-123.0623","uss","1","0"
"48.4465","-123.0623","uss","1","0"
"48.462","-123.0623","uss","1","0"
"48.8774","-123.0623","uss","1","0"
"48.3399","-123.0624","uss","1","0"
"48.4541","-123.0624","uss","1","0"
"48.4581","-123.0624","uss","1","0"
"48.4591","-123.0624","uss","1","0"
"48.4625","-123.0624","uss","1","0"
"48.4345","-123.0625","uss","1","0"
"48.4547","-123.0625","uss","1","0"
"48.4614","-123.0625","uss","1","0"
"48.4619","-123.0625","uss","1","0"
"48.6194","-123.0625","uss","1","0"
"48.4356","-123.0626","uss","1","0"
"48.4475","-123.0626","uss","1","0"
"48.4607","-123.0626","uss","1","0"
"48.4608","-123.0626","uss","1","0"
"48.4654","-123.0626","uss","1","0"
"48.4656","-123.0626","uss","1","0"
"48.4407","-123.0627","uss","1","0"
"48.4519","-123.0627","uss","1","0"
"48.7681","-123.0627","uss","1","0"
"48.3498","-123.0628","uss","1","0"
"48.4307","-123.0628","uss","1","0"
"48.356","-123.0629","uss","1","0"
"48.4368","-123.0629","uss","1","0"
"48.4395","-123.0629","uss","1","0"
"48.4578","-123.0629","uss","1","0"
"48.4586","-123.0629","uss","1","0"
"48.4621","-123.0629","uss","1","0"
"48.3751","-123.063","uss","1","0"
"48.414","-123.063","uss","1","0"
"48.439","-123.063","uss","2","0.301029995663981"
"48.443","-123.063","uss","1","0"
"48.444","-123.063","uss","1","0"
"48.449","-123.063","uss","1","0"
"48.4575","-123.063","uss","1","0"
"48.4591","-123.063","uss","1","0"
"48.4598","-123.063","uss","1","0"
"48.4601","-123.063","uss","1","0"
"48.4602","-123.063","uss","1","0"
"48.4608","-123.063","uss","1","0"
"48.4673","-123.063","uss","1","0"
"48.621","-123.063","uss","1","0"
"48.7234","-123.063","uss","1","0"
"48.774","-123.063","uss","1","0"
"48.775","-123.063","uss","1","0"
"48.9233","-123.063","uss","1","0"
"48.2863","-123.0631","uss","1","0"
"48.4447","-123.0631","uss","1","0"
"48.4504","-123.0631","uss","1","0"
"48.4545","-123.0631","uss","1","0"
"48.4601","-123.0631","uss","1","0"
"48.4633","-123.0631","uss","1","0"
"48.8445","-123.0631","uss","1","0"
"48.4556","-123.0632","uss","1","0"
"48.4634","-123.0632","uss","1","0"
"48.3988","-123.0633","uss","1","0"
"48.4523","-123.0633","uss","1","0"
"48.4604","-123.0633","uss","1","0"
"48.4683","-123.0633","uss","1","0"
"48.8059","-123.0633","uss","1","0"
"48.3259","-123.0634","uss","1","0"
"48.3886","-123.0634","uss","1","0"
"48.409","-123.0634","uss","1","0"
"48.4614","-123.0634","uss","1","0"
"48.4624","-123.0634","uss","1","0"
"48.4673","-123.0634","uss","1","0"
"48.7714","-123.0634","uss","1","0"
"48.4531","-123.0635","uss","1","0"
"48.4571","-123.0635","uss","1","0"
"48.4607","-123.0635","uss","1","0"
"48.4613","-123.0635","uss","1","0"
"48.4654","-123.0635","uss","1","0"
"48.4673","-123.0635","uss","1","0"
"48.4705","-123.0635","uss","1","0"
"48.7731","-123.0635","uss","1","0"
"48.8722","-123.0635","uss","1","0"
"48.3925","-123.0636","uss","1","0"
"48.4446","-123.0636","uss","1","0"
"48.4577","-123.0636","uss","1","0"
"48.954","-123.0636","uss","1","0"
"48.4406","-123.0637","uss","1","0"
"48.4451","-123.0637","uss","1","0"
"48.4617","-123.0637","uss","1","0"
"48.4643","-123.0637","uss","1","0"
"48.4645","-123.0637","uss","1","0"
"48.5988","-123.0637","uss","1","0"
"48.4538","-123.0638","uss","1","0"
"48.4542","-123.0638","uss","1","0"
"48.4623","-123.0638","uss","1","0"
"48.4625","-123.0638","uss","1","0"
"48.4646","-123.0638","uss","1","0"
"48.4016","-123.0639","uss","1","0"
"48.4607","-123.0639","uss","1","0"
"48.7696","-123.0639","uss","4","0.602059991327962"
"48.2856","-123.064","uss","1","0"
"48.3661","-123.064","uss","1","0"
"48.403","-123.064","uss","1","0"
"48.407","-123.064","uss","1","0"
"48.417","-123.064","uss","1","0"
"48.4261","-123.064","uss","1","0"
"48.455","-123.064","uss","2","0.301029995663981"
"48.456","-123.064","uss","2","0.301029995663981"
"48.461","-123.064","uss","1","0"
"48.463","-123.064","uss","1","0"
"48.4643","-123.064","uss","1","0"
"48.8581","-123.064","uss","1","0"
"48.3799","-123.0641","uss","1","0"
"48.4467","-123.0641","uss","1","0"
"48.4628","-123.0641","uss","1","0"
"48.4639","-123.0641","uss","1","0"
"48.4372","-123.0642","uss","1","0"
"48.4404","-123.0642","uss","1","0"
"48.4636","-123.0642","uss","1","0"
"48.4446","-123.0643","uss","1","0"
"48.4533","-123.0643","uss","1","0"
"48.4489","-123.0644","uss","1","0"
"48.4563","-123.0644","uss","1","0"
"48.4572","-123.0644","uss","1","0"
"48.4573","-123.0644","uss","1","0"
"48.4605","-123.0644","uss","1","0"
"48.764","-123.0644","uss","1","0"
"48.2853","-123.0645","uss","1","0"
"48.4462","-123.0645","uss","1","0"
"48.4545","-123.0645","uss","1","0"
"48.459","-123.0645","uss","1","0"
"48.4616","-123.0645","uss","1","0"
"48.4635","-123.0645","uss","1","0"
"48.7531","-123.0645","uss","1","0"
"48.4542","-123.0646","uss","1","0"
"48.4618","-123.0646","uss","1","0"
"48.4627","-123.0646","uss","1","0"
"48.4629","-123.0646","uss","1","0"
"48.4638","-123.0646","uss","1","0"
"48.4408","-123.0647","uss","1","0"
"48.4533","-123.0647","uss","1","0"
"48.7255","-123.0647","uss","1","0"
"48.414","-123.0648","uss","1","0"
"48.4545","-123.0648","uss","1","0"
"48.2582","-123.0649","uss","1","0"
"48.414","-123.0649","uss","1","0"
"48.4367","-123.0649","uss","1","0"
"48.453","-123.0649","uss","1","0"
"48.4588","-123.0649","uss","1","0"
"48.461","-123.0649","uss","1","0"
"48.4613","-123.0649","uss","1","0"
"48.4627","-123.0649","uss","1","0"
"48.4638","-123.0649","uss","1","0"
"48.4642","-123.0649","uss","1","0"
"48.4661","-123.0649","uss","1","0"
"48.4714","-123.0649","uss","1","0"
"48.7639","-123.0649","uss","1","0"
"48.392","-123.065","uss","1","0"
"48.398","-123.065","uss","1","0"
"48.413","-123.065","uss","1","0"
"48.4467","-123.065","uss","1","0"
"48.4585","-123.065","uss","1","0"
"48.4621","-123.065","uss","1","0"
"48.463","-123.065","uss","2","0.301029995663981"
"48.467","-123.065","uss","1","0"
"48.4683","-123.065","uss","1","0"
"48.4699","-123.065","uss","1","0"
"48.7567","-123.065","uss","1","0"
"48.814","-123.065","uss","1","0"
"48.924","-123.065","uss","1","0"
"48.962","-123.065","uss","1","0"
"48.4518","-123.0651","uss","1","0"
"48.4566","-123.0651","uss","1","0"
"48.4617","-123.0651","uss","1","0"
"48.4632","-123.0651","uss","1","0"
"48.4636","-123.0651","uss","1","0"
"48.47","-123.0651","uss","1","0"
"48.4238","-123.0652","uss","1","0"
"48.4624","-123.0652","uss","1","0"
"48.4657","-123.0652","uss","1","0"
"48.884","-123.0652","uss","1","0"
"48.9605","-123.0652","uss","1","0"
"48.3505","-123.0653","uss","1","0"
"48.4534","-123.0653","uss","1","0"
"48.4547","-123.0653","uss","1","0"
"48.4553","-123.0653","uss","1","0"
"48.46","-123.0653","uss","1","0"
"48.3943","-123.0654","uss","1","0"
"48.4107","-123.0654","uss","1","0"
"48.4269","-123.0654","uss","1","0"
"48.4324","-123.0654","uss","1","0"
"48.4564","-123.0654","uss","1","0"
"48.4597","-123.0654","uss","1","0"
"48.4667","-123.0654","uss","1","0"
"48.4683","-123.0654","uss","1","0"
"48.4249","-123.0655","uss","1","0"
"48.4361","-123.0655","uss","1","0"
"48.453","-123.0655","uss","1","0"
"48.4552","-123.0655","uss","1","0"
"48.4612","-123.0655","uss","1","0"
"48.4661","-123.0655","uss","1","0"
"48.452","-123.0656","uss","1","0"
"48.4563","-123.0656","uss","1","0"
"48.4565","-123.0656","uss","1","0"
"48.4568","-123.0656","uss","1","0"
"48.4586","-123.0656","uss","1","0"
"48.4606","-123.0656","uss","1","0"
"48.4652","-123.0656","uss","1","0"
"48.4658","-123.0656","uss","1","0"
"48.3295","-123.0657","uss","1","0"
"48.4014","-123.0657","uss","1","0"
"48.4041","-123.0657","uss","1","0"
"48.4089","-123.0657","uss","1","0"
"48.4199","-123.0657","uss","1","0"
"48.4502","-123.0657","uss","1","0"
"48.4547","-123.0657","uss","1","0"
"48.4637","-123.0657","uss","1","0"
"48.4641","-123.0657","uss","1","0"
"48.4675","-123.0657","uss","1","0"
"48.4705","-123.0657","uss","1","0"
"48.4718","-123.0657","uss","1","0"
"48.768","-123.0657","uss","1","0"
"48.4351","-123.0658","uss","1","0"
"48.4465","-123.0658","uss","1","0"
"48.4482","-123.0658","uss","1","0"
"48.4513","-123.0658","uss","1","0"
"48.4589","-123.0658","uss","1","0"
"48.4638","-123.0658","uss","1","0"
"48.4656","-123.0658","uss","1","0"
"48.7635","-123.0658","uss","1","0"
"48.4437","-123.0659","uss","1","0"
"48.4563","-123.0659","uss","1","0"
"48.458","-123.0659","uss","1","0"
"48.4675","-123.0659","uss","1","0"
"48.4688","-123.0659","uss","1","0"
"48.4698","-123.0659","uss","1","0"
"48.3981","-123.066","uss","1","0"
"48.4272","-123.066","uss","1","0"
"48.4311","-123.066","uss","1","0"
"48.4513","-123.066","uss","1","0"
"48.454","-123.066","uss","1","0"
"48.457","-123.066","uss","1","0"
"48.4595","-123.066","uss","1","0"
"48.46","-123.066","uss","1","0"
"48.4623","-123.066","uss","1","0"
"48.4631","-123.066","uss","1","0"
"48.4663","-123.066","uss","1","0"
"48.896","-123.066","uss","1","0"
"48.3998","-123.0661","uss","1","0"
"48.4511","-123.0661","uss","1","0"
"48.4617","-123.0661","uss","1","0"
"48.4647","-123.0661","uss","1","0"
"48.467","-123.0661","uss","1","0"
"48.9311","-123.0661","uss","1","0"
"48.3651","-123.0662","uss","1","0"
"48.4117","-123.0662","uss","1","0"
"48.452","-123.0662","uss","1","0"
"48.4552","-123.0662","uss","1","0"
"48.4649","-123.0662","uss","1","0"
"48.4674","-123.0662","uss","1","0"
"48.4683","-123.0662","uss","1","0"
"48.4541","-123.0663","uss","1","0"
"48.4543","-123.0663","uss","1","0"
"48.4611","-123.0663","uss","1","0"
"48.4637","-123.0663","uss","1","0"
"48.4666","-123.0663","uss","1","0"
"48.9387","-123.0663","uss","1","0"
"48.9645","-123.0663","uss","1","0"
"48.4317","-123.0664","uss","1","0"
"48.4446","-123.0664","uss","1","0"
"48.4454","-123.0664","uss","1","0"
"48.4521","-123.0664","uss","1","0"
"48.46","-123.0664","uss","1","0"
"48.4619","-123.0664","uss","1","0"
"48.4629","-123.0664","uss","1","0"
"48.4644","-123.0664","uss","1","0"
"48.4646","-123.0664","uss","1","0"
"48.4471","-123.0665","uss","1","0"
"48.4649","-123.0665","uss","1","0"
"48.4166","-123.0666","uss","1","0"
"48.4441","-123.0666","uss","1","0"
"48.4452","-123.0666","uss","1","0"
"48.4543","-123.0666","uss","1","0"
"48.4587","-123.0666","uss","1","0"
"48.4601","-123.0666","uss","1","0"
"48.4616","-123.0666","uss","1","0"
"48.4627","-123.0666","uss","1","0"
"48.4634","-123.0666","uss","1","0"
"48.4651","-123.0666","uss","2","0.301029995663981"
"48.4666","-123.0666","uss","1","0"
"48.7476","-123.0666","uss","1","0"
"48.7508","-123.0666","uss","1","0"
"48.8687","-123.0666","uss","1","0"
"48.8833","-123.0666","uss","1","0"
"48.9","-123.0666","uss","1","0"
"48.3667","-123.0667","uss","1","0"
"48.3833","-123.0667","uss","1","0"
"48.4167","-123.0667","uss","1","0"
"48.4186","-123.0667","uss","1","0"
"48.425","-123.0667","uss","1","0"
"48.4475","-123.0667","uss","1","0"
"48.4476","-123.0667","uss","1","0"
"48.45","-123.0667","uss","1","0"
"48.4667","-123.0667","uss","1.16666666666667","0.0669467896306132"
"48.4693","-123.0667","uss","1","0"
"48.4833","-123.0667","uss","1","0"
"48.6167","-123.0667","uss","2","0.301029995663981"
"48.7167","-123.0667","uss","1","0"
"48.75","-123.0667","uss","2","0.301029995663981"
"48.8","-123.0667","uss","1","0"
"48.8167","-123.0667","uss","1","0"
"48.8833","-123.0667","uss","1","0"
"48.9333","-123.0667","uss","1","0"
"48.95","-123.0667","uss","1","0"
"48.4537","-123.0668","uss","1","0"
"48.4569","-123.0668","uss","1","0"
"48.4579","-123.0668","uss","1","0"
"48.4717","-123.0668","uss","1","0"
"48.7712","-123.0668","uss","1","0"
"48.3557","-123.0669","uss","1","0"
"48.4404","-123.0669","uss","1","0"
"48.4491","-123.0669","uss","1","0"
"48.4596","-123.0669","uss","1","0"
"48.4606","-123.0669","uss","1","0"
"48.423","-123.067","uss","1","0"
"48.4252","-123.067","uss","1","0"
"48.4511","-123.067","uss","1","0"
"48.4529","-123.067","uss","1","0"
"48.457","-123.067","uss","1","0"
"48.459","-123.067","uss","1","0"
"48.463","-123.067","uss","1","0"
"48.466","-123.067","uss","1","0"
"48.769","-123.067","uss","1","0"
"48.77","-123.067","uss","1","0"
"48.879","-123.067","uss","1","0"
"48.972","-123.067","uss","2","0.301029995663981"
"48.442","-123.0671","uss","1","0"
"48.4459","-123.0671","uss","1","0"
"48.4501","-123.0671","uss","1","0"
"48.4617","-123.0671","uss","1","0"
"48.4654","-123.0671","uss","1","0"
"48.4669","-123.0671","uss","1","0"
"48.4686","-123.0671","uss","1","0"
"48.389","-123.0672","uss","1","0"
"48.4528","-123.0672","uss","1","0"
"48.4643","-123.0672","uss","1","0"
"48.4694","-123.0672","uss","1","0"
"48.4849","-123.0672","uss","1","0"
"48.7707","-123.0672","uss","1","0"
"48.4606","-123.0673","uss","1","0"
"48.4706","-123.0673","uss","1","0"
"48.4427","-123.0674","uss","1","0"
"48.4445","-123.0674","uss","1","0"
"48.8346","-123.0674","uss","1","0"
"48.3376","-123.0675","uss","1","0"
"48.446","-123.0675","uss","1","0"
"48.4671","-123.0675","uss","1","0"
"48.4689","-123.0675","uss","1","0"
"48.4706","-123.0675","uss","1","0"
"48.4835","-123.0675","uss","1","0"
"48.7711","-123.0675","uss","1","0"
"48.957","-123.0675","uss","1","0"
"48.4455","-123.0676","uss","1","0"
"48.4492","-123.0676","uss","1","0"
"48.4538","-123.0676","uss","1","0"
"48.4549","-123.0676","uss","1","0"
"48.4556","-123.0676","uss","1","0"
"48.4602","-123.0676","uss","1","0"
"48.4627","-123.0676","uss","1","0"
"48.4637","-123.0676","uss","1","0"
"48.4665","-123.0676","uss","1","0"
"48.4681","-123.0676","uss","1","0"
"48.4682","-123.0676","uss","1","0"
"48.9669","-123.0676","uss","1","0"
"48.4305","-123.0677","uss","1","0"
"48.4467","-123.0677","uss","1","0"
"48.4501","-123.0677","uss","1","0"
"48.4533","-123.0677","uss","1","0"
"48.4631","-123.0677","uss","1","0"
"48.4675","-123.0677","uss","1","0"
"48.4768","-123.0677","uss","1","0"
"48.7518","-123.0677","uss","1","0"
"48.436","-123.0678","uss","1","0"
"48.4361","-123.0678","uss","1","0"
"48.4549","-123.0678","uss","1","0"
"48.457","-123.0678","uss","1","0"
"48.4605","-123.0678","uss","1","0"
"48.4658","-123.0678","uss","1","0"
"48.4684","-123.0678","uss","1","0"
"48.3946","-123.0679","uss","1","0"
"48.4382","-123.0679","uss","1","0"
"48.4628","-123.0679","uss","1","0"
"48.4719","-123.0679","uss","1","0"
"48.885","-123.0679","uss","1","0"
"48.3518","-123.068","uss","1","0"
"48.4005","-123.068","uss","1","0"
"48.415","-123.068","uss","1","0"
"48.4157","-123.068","uss","1","0"
"48.438","-123.068","uss","1","0"
"48.459","-123.068","uss","2","0.301029995663981"
"48.461","-123.068","uss","2","0.301029995663981"
"48.462","-123.068","uss","1","0"
"48.4638","-123.068","uss","1","0"
"48.465","-123.068","uss","1","0"
"48.4652","-123.068","uss","1","0"
"48.469","-123.068","uss","1","0"
"48.4693","-123.068","uss","1","0"
"48.4704","-123.068","uss","1","0"
"48.7629","-123.068","uss","1","0"
"48.842","-123.068","uss","1","0"
"48.911","-123.068","uss","1","0"
"48.3517","-123.0681","uss","1","0"
"48.4381","-123.0681","uss","1","0"
"48.4521","-123.0681","uss","1","0"
"48.4655","-123.0681","uss","1","0"
"48.4696","-123.0681","uss","1","0"
"48.4605","-123.0682","uss","1","0"
"48.4638","-123.0682","uss","1","0"
"48.4641","-123.0682","uss","1","0"
"48.4707","-123.0682","uss","1","0"
"48.7637","-123.0682","uss","1","0"
"48.4508","-123.0683","uss","1","0"
"48.4597","-123.0683","uss","1","0"
"48.465","-123.0683","uss","1","0"
"48.4653","-123.0683","uss","1","0"
"48.4737","-123.0683","uss","1","0"
"48.4372","-123.0684","uss","1","0"
"48.4473","-123.0684","uss","1","0"
"48.46","-123.0684","uss","1","0"
"48.463","-123.0684","uss","1","0"
"48.4634","-123.0684","uss","1","0"
"48.4658","-123.0684","uss","1","0"
"48.7998","-123.0684","uss","1","0"
"48.9113","-123.0684","uss","1","0"
"48.9413","-123.0684","uss","1","0"
"48.3834","-123.0685","uss","1","0"
"48.4244","-123.0685","uss","1","0"
"48.4633","-123.0685","uss","1","0"
"48.4642","-123.0685","uss","1","0"
"48.4643","-123.0685","uss","1","0"
"48.4654","-123.0685","uss","1","0"
"48.4797","-123.0685","uss","1","0"
"48.77","-123.0685","uss","1","0"
"48.3817","-123.0686","uss","1","0"
"48.4339","-123.0686","uss","1","0"
"48.4539","-123.0686","uss","1","0"
"48.4603","-123.0686","uss","1","0"
"48.4706","-123.0686","uss","1","0"
"48.7677","-123.0686","uss","1","0"
"48.7684","-123.0686","uss","1","0"
"48.9632","-123.0686","uss","1","0"
"48.419","-123.0687","uss","1","0"
"48.4259","-123.0687","uss","1","0"
"48.4539","-123.0687","uss","1","0"
