"year","doy","SRprob.Estimate","SRprob.Est.Error","SRprob.Q2.5","SRprob.Q97.5","Jprob.Estimate","Jprob.Est.Error","Jprob.Q2.5","Jprob.Q97.5","Kprob.Estimate","Kprob.Est.Error","Kprob.Q2.5","Kprob.Q97.5","Lprob.Estimate","Lprob.Est.Error","Lprob.Q2.5","Lprob.Q97.5"
"1991","181","0.512493947600669","0.0626536886669445","0.389702567724862","0.634197500968578","0.265524522373809","0.053693152550699","0.169848422416656","0.378168696956345","0.435570400521657","0.0655655158940142","0.309321911937422","0.57084379861496","0.118525780622042","0.0405575641384169","0.0534898873819183","0.207028317473169"
"1991","182","0.512762397880797","0.0630471702824289","0.388742157720039","0.632357717097633","0.269123249762077","0.0544957558886645","0.171271095954228","0.383119813758099","0.42724162170113","0.0657499576642569","0.298562787498586","0.564217506589805","0.119909732646726","0.0405451129574076","0.0540148586326191","0.20779288291432"
"1991","183","0.512515728456093","0.0634995496873101","0.386877585670956","0.631037556096133","0.272801557221835","0.0553773913822141","0.174213827402637","0.38657590688541","0.418824583856949","0.066042582393223","0.291224046164128","0.555762601590873","0.121226345316941","0.0405659058073082","0.054803643368215","0.208001329103943"
"1991","184","0.511759945119338","0.0640074037677022","0.381611440679175","0.631992552082174","0.276516457181606","0.0563421743589631","0.176248504684633","0.38963289872612","0.410391946835038","0.0664379698887705","0.282935718033707","0.548307511690159","0.122502533209437","0.0406286225624851","0.0555815289474793","0.210060857520677"
"1991","185","0.510513512244357","0.0645729034067388","0.379360622082851","0.633410260394098","0.280225044660272","0.0573935447064493","0.179447525373465","0.393348887584925","0.401985208657127","0.0669312111083506","0.276077238431988","0.545841939374007","0.123766523706399","0.0407453947905053","0.0562729948070517","0.212066379615149"
"1991","186","0.508804852708772","0.0651992150818747","0.375491483411205","0.631564423157826","0.283884994185115","0.0585303183880526","0.181766514595536","0.398343425851887","0.393617162853636","0.0675076078960641","0.268231509148327","0.537591438820943","0.125045923887389","0.0409280687991816","0.0570398927958187","0.21591257056931"
"1991","187","0.506668865751097","0.0658866993056963","0.373832732823153","0.629285963647318","0.287454419574655","0.0597444224672596","0.183018219311916","0.402920096753136","0.385277238255369","0.0681376299593111","0.259160127479309","0.530422357313449","0.126365996751212","0.0411849034028178","0.0573087724829312","0.216402429323135"
"1991","188","0.504142759774143","0.0666321608786212","0.369033857971355","0.62936282378678","0.290891298318046","0.0610216410877177","0.182515052241312","0.412048115037396","0.376939130169165","0.0687807853222797","0.250966894676141","0.522249965195717","0.12774850332076","0.041519540855265","0.0573720653570663","0.216467087515521"
"1991","189","0.501261645749013","0.0674315066758311","0.365055796813008","0.62519909835238","0.294152613238153","0.0623450277751037","0.18279619946767","0.418269842455732","0.368569695784333","0.0693968309671855","0.243204691242971","0.513394361555152","0.129211112334964","0.0419327351901815","0.0579308750596341","0.218856729783041"
"1991","190","0.498054397032662","0.0682839748043132","0.358575837206476","0.620988395549601","0.297193324372054","0.0636990933647837","0.184082727454307","0.423621009560239","0.36013770642913","0.0699586282845708","0.234247701244081","0.506327507324826","0.130767008223796","0.0424257787890634","0.0587402172955391","0.220151006986393"
"1991","191","0.494540215402515","0.069194978150994","0.352503369477731","0.62182608658058","0.299965308653436","0.0650723823015905","0.185157733805835","0.429183372454739","0.35162092994287","0.0704600633770876","0.22115078476384","0.498793452000502","0.132424148159257","0.0430035978751631","0.0583698927925379","0.224014417694676"
"1991","192","0.490726200105431","0.0701752922929511","0.348667999050302","0.618427256257293","0.302416496637892","0.0664568899800161","0.184961868034325","0.434933967343416","0.343010266536824","0.0709148963491003","0.211037648353701","0.490610728188636","0.134183745381516","0.0436755353018172","0.0593469249127346","0.223797872971188"
"1991","193","0.486606082284392","0.0712363671116655","0.341844964663836","0.614240733182395","0.304490541920092","0.0678445058246015","0.183725327699181","0.440342871888558","0.334310265759622","0.0713468152823459","0.199728095696716","0.480840465052894","0.136037948726628","0.0444528865272246","0.0598775390646381","0.227149358293329"
"1991","194","0.482160205793812","0.0723837473376161","0.338126653926274","0.613407739160208","0.306127399932148","0.0692223919497399","0.182446788667326","0.444786190866992","0.325536192747703","0.0717754338109158","0.190234329223298","0.472463968724843","0.137967170243818","0.0453438573699836","0.0595422840196596","0.23264820399242"
"1991","195","0.477356786399156","0.073611771403605","0.333009525569946","0.612190965897224","0.307265104150834","0.0705699997654507","0.182624499541818","0.448966702639569","0.316708672684625","0.0722053292671899","0.180383964003011","0.466614614958063","0.139937854638158","0.0463480398471032","0.0613647066602921","0.235530099533785"
"1991","196","0.472154415573584","0.0749022702926594","0.325654951475327","0.612384307062993","0.307842800533138","0.0718597982125297","0.18246690362623","0.45281870142925","0.30784752192344","0.0726237452029715","0.173944855278338","0.459423380323709","0.141901513480441","0.0474529926314818","0.0624104163245027","0.240911461628535"
"1991","197","0.466505666423769","0.0762281039075055","0.31773009628293","0.61092556476104","0.307804795148865","0.0730620090772992","0.180412277200418","0.458943536340433","0.298966401705439","0.0730076100484992","0.164233934816887","0.455286245152457","0.143795534073133","0.0486346541642386","0.0622583947093417","0.245981350994116"
"1991","198","0.460361527550697","0.077559995771432","0.308258673271672","0.611168477484968","0.307105089049637","0.0741516524000414","0.180022143342862","0.46251607856956","0.290069375591863","0.0733350887624394","0.154365319611268","0.447608153005999","0.145545755976401","0.0498614021672412","0.0621888130155698","0.250054662078878"
"1991","199","0.453676282090023","0.0788735103872914","0.299181815058654","0.60809737618389","0.305711715084875","0.0751150482540061","0.1774075310195","0.463574771670688","0.281149627278995","0.0735945482078376","0.146846614187665","0.440068716109886","0.147070338963406","0.0510995978432206","0.0620563908084066","0.254723029575559"
"1991","200","0.446412394943604","0.0801530371029008","0.29054005339437","0.604515995168216","0.303610201570555","0.0759531611293853","0.172903362476193","0.464095262261064","0.272189977377697","0.073785756190642","0.137232633258717","0.430780933464126","0.148284266213178","0.0523176123860484","0.06241574558782","0.260217568964583"
"1991","201","0.438544968730227","0.0813912928883242","0.280603554175129","0.600566400984061","0.30080565906605","0.0766806561004408","0.169645389370789","0.461089973597966","0.263164731406631","0.0739127829029749","0.128630740548142","0.424911472643074","0.149104028708967","0.0534863025494135","0.0616750477288839","0.264584204550357"
"1991","202","0.430065366113722","0.0825852706650267","0.269680940521051","0.594097715925856","0.297323271798891","0.0773215590551929","0.163837066907839","0.460828562606235","0.25404273707101","0.07397285489892","0.122339322889502","0.415419827424739","0.149452487389141","0.0545763412044188","0.0612284823248903","0.26792235567084"
"1991","203","0.420983682166807","0.0837315063833695","0.260011535254553","0.583731612621947","0.293207301444783","0.0779040226699458","0.158579140447811","0.460248776394442","0.244791966032653","0.0739480870555728","0.11653368746036","0.406692846848032","0.149264292544039","0.0555553875101623","0.0606148324008579","0.271372653520636"
"1991","204","0.411329904697768","0.0848240102625855","0.248917300248613","0.579844477374373","0.288518980728138","0.0784570312462956","0.152036450764816","0.456824820772913","0.235386026944784","0.0738062223696669","0.109598554538346","0.396614486313109","0.148492222988374","0.0563891007987712","0.0593841116166389","0.270409095120872"
"1991","205","0.401153803301134","0.0858568830376037","0.240647842068816","0.572328377827852","0.283333783429496","0.0790106020500376","0.144101330856032","0.455220296647168","0.225812500202964","0.0735123194928827","0.101884521265242","0.388802294362441","0.147114252266808","0.0570484318103936","0.0571769956973448","0.267765178383761"
"1991","206","0.390523751575804","0.0868310615141301","0.231199892816742","0.56477477940093","0.277738447317522","0.0795987212635688","0.139072993056424","0.449686032515467","0.216081943033136","0.0730475729311884","0.0943031157635133","0.381948840241487","0.145140238230964","0.0575219430160244","0.0546496353245863","0.268656476076431"
"1991","207","0.379524697748346","0.0877620024205084","0.221164557510971","0.555313138223093","0.271827842826214","0.0802621876153228","0.134093421141734","0.442864389508303","0.206235282876375","0.0724269367903545","0.0867585049666729","0.368933163311605","0.142616316983682","0.0578280429009566","0.052274798878211","0.268114008576553"
"1991","208","0.368255315113899","0.0886837213914567","0.211044076932455","0.550742028604268","0.265701479579165","0.0810480301859684","0.126925117665114","0.445644556496613","0.196346727263454","0.071706307483033","0.0797429410611603","0.361154466487343","0.139624867749769","0.0580203212542805","0.0498037888836773","0.263562523736381"
"1991","209","0.356824092093086","0.0896453492943868","0.199151377815495","0.541967411423515","0.259459323759543","0.0820037190396526","0.120953574837166","0.448523783188765","0.186519827051323","0.0709736586700438","0.0745067503016948","0.350445181498756","0.136278607116793","0.0581811277011803","0.0463337727895949","0.265586500246219"
"1991","210","0.345343995469786","0.0906994117104773","0.187901201076902","0.534574204004469","0.253196789382028","0.0831673207251663","0.115488044450252","0.445776763205705","0.176876115624864","0.0703257897160034","0.0694602133152827","0.344237259469528","0.132708894345185","0.0584038007499327","0.0428447224457947","0.261452129925802"
"1991","211","0.333925582533556","0.0918854529541095","0.176559797685463","0.528815453926237","0.246999226598664","0.0845574509249224","0.108731667599456","0.444375712797615","0.167538331076738","0.06984001740119","0.0627434910544931","0.335610377362954","0.129050172831811","0.0587700046574293","0.0392128562136152","0.260674819802922"
"1991","212","0.322669070373578","0.0932161352324156","0.163336869770423","0.526394030727632","0.240936738500267","0.0861676522858694","0.103100909467202","0.437134839898671","0.158612465381996","0.0695534687875419","0.0574402408550813","0.327082909069922","0.125423826229648","0.0593316452368218","0.0366023006125539","0.260423802096708"
"1991","213","0.31165659794928","0.094672817932252","0.152221101586537","0.522279992401256","0.235060410869324","0.0879680892393569","0.097300989275241","0.436131515868531","0.150173516018375","0.0694587741321842","0.0518030840359958","0.319085506738006","0.121924879304576","0.0601044043666813","0.0330637105772308","0.257647595325219"
"1991","214","0.300946247299816","0.0962131943529181","0.140844643907602","0.51741605274082","0.229400838690079","0.0899142991684068","0.0898033533057631","0.435389806077075","0.142258392813656","0.0695163853293743","0.0451708130536815","0.316113095514251","0.118613801501953","0.0610737109650281","0.0305943229263497","0.252372383921669"
"1994","140","0.737003877826989","0.0964806494463736","0.52303015361448","0.891960859021957","0.615364130497751","0.103633099442969","0.409264899598375","0.800477063683998","0.134474870780393","0.0690682140672357","0.0392309222761865","0.297513317052262","0.072781213941922","0.0440581097379589","0.0181789510542277","0.179954594809417"
"1994","141","0.738070944997895","0.0933308457136521","0.531231749613439","0.889061836931559","0.609691070041922","0.100923882332279","0.407696836294785","0.795001004789934","0.141669282072409","0.0688646544749823","0.0449849543656935","0.306068307589572","0.077969109732557","0.04451959559312","0.0213905493333495","0.188431531705573"
"1994","142","0.739069857710936","0.0904080890758178","0.543039188607461","0.886436170160136","0.60388187747603","0.0984280944688216","0.408044869871602","0.784373331617992","0.149481299933466","0.0689873312478312","0.0502242009417868","0.311662225034706","0.0836876986943995","0.0452064700800849","0.0243487561136918","0.195398603298428"
"1994","143","0.739988217317892","0.0877344347283024","0.554681695718485","0.884292419134227","0.597890675974471","0.0961776483744536","0.408233858676039","0.777217823309678","0.1580323351098","0.0694882795696289","0.0558476801181763","0.318078023474947","0.0900109978948865","0.0461592867642462","0.0280497962952553","0.203350887646563"
"1994","144","0.740815643446568","0.0853131665303777","0.562666225695099","0.883336709808361","0.591668468181427","0.0941777673565456","0.405965009725631","0.76560114790037","0.167457727955492","0.0703804814948416","0.0621573383212441","0.332503420193558","0.0970156301597017","0.0474051520998136","0.0317135591883781","0.214333045404583"
"1994","145","0.741545893616028","0.0831267040808853","0.567443128881811","0.881731378403739","0.585175114334028","0.0924034747279456","0.402377053171286","0.75823747587516","0.177890038760418","0.0716287677720223","0.0689482938689195","0.342704509816604","0.10477343641809","0.048947470650441","0.0363519719563203","0.22860607213575"
"1994","146","0.742177031278931","0.0811422848669153","0.574318868973579","0.878367241342593","0.578388291834411","0.0908073066310582","0.397684255644101","0.751557256935273","0.189446672198251","0.0731571803714625","0.0748397334276773","0.358224397247007","0.113346436598257","0.050762489401858","0.0406363748336637","0.23903127214123"
"1994","147","0.742710353872805","0.0793218554622945","0.57788048340332","0.875626133579061","0.571309365936023","0.0893334799893368","0.394794677684087","0.743662241659192","0.202219818371288","0.0748661381141421","0.0822475662463914","0.372418575684622","0.122783465757272","0.0528032894250929","0.0456365471622436","0.255018577621019"
"1994","148","0.743148970255614","0.0776315203092324","0.582103776350705","0.874593624221325","0.563966280426589","0.0879320411856865","0.392912843421234","0.73447645345648","0.216266116255022","0.0766522578961506","0.0901567974142779","0.39265335906465","0.133116974197794","0.0550096795769024","0.05142700833916","0.270982565475296"
"1994","149","0.743496733949567","0.076046907616281","0.58423910035377","0.871930190000008","0.556413546058366","0.0865676468008082","0.388870407652205","0.725475295133668","0.231594283102023","0.0784250973350274","0.103463771885079","0.407789711325595","0.144358371829501","0.0573196521856895","0.0585719895900191","0.285881430533984"
"1994","150","0.743757813006356","0.0745531918413827","0.586381902607607","0.87027526500567","0.548729304609739","0.0852206177493839","0.386624923788221","0.717432204953242","0.24815095339199","0.0801169617216776","0.117187057247252","0.423919708030973","0.156491125123425","0.0596771774774496","0.0659102092463654","0.300721586603701"
"1994","151","0.74393672468066","0.0731410201702814","0.589378823757676","0.868899376441419","0.54100948771393","0.0838813343740243","0.381256135973457","0.707223994852983","0.265807558097323","0.08168329383231","0.128771560816317","0.44430709908545","0.169462328914556","0.0620332208232837","0.0751047276457746","0.316292777634255"
"1994","152","0.744038389687682","0.0718011626288606","0.593094931737749","0.867057583552233","0.533359394154494","0.0825417091454414","0.375602310366607","0.69730849530907","0.284353299073988","0.0830928091107698","0.142910924794497","0.461894545725958","0.183175039503818","0.0643407308557997","0.0833991638114939","0.332853501249121"
"1994","153","0.744067775750786","0.070520825986556","0.596663273984412","0.864991606822214","0.525883515356884","0.0811885021776534","0.371745995591936","0.686702142200704","0.303499745761215","0.0843106418767059","0.155896608893617","0.483583289913401","0.197484495464287","0.0665478041967866","0.0925547899857249","0.349853230857119"
"1994","154","0.744028970592625","0.0692833753303012","0.600821737591767","0.863926950239787","0.518674917666529","0.0798021379695366","0.366543283325889","0.674994578099074","0.32290005921873","0.0852839605538527","0.170504762481904","0.502612182170073","0.212200901292858","0.0685944065384428","0.102158826631431","0.363834243520141"
"1994","155","0.743923894957632","0.0680713712292705","0.60140525970541","0.861499647093492","0.511805680262735","0.0783617925188868","0.361897604138554","0.667783664484839","0.342180691480609","0.0859415472141982","0.186699277088429","0.520386976151978","0.227099713641227","0.0704160781114796","0.112489886330894","0.378383235110132"
"1994","156","0.743751139920894","0.06687124473702","0.60074234924127","0.858775187709404","0.505319674077645","0.0768542874080088","0.358494757961646","0.658844252732073","0.360978340667902","0.0862110690837014","0.205121769610721","0.538609762393719","0.241938059210938","0.0719539535325184","0.122290329925823","0.396997297838206"
"1994","157","0.743505452732616","0.0656772680556959","0.607469782877203","0.857088938230339","0.499228465421476","0.0752824850652443","0.356286742965365","0.65257228512686","0.378973190193149","0.0860452951175927","0.222468829636731","0.551472790673046","0.256474090950612","0.073166665202878","0.134457491548922","0.414878863134089"
"1994","158","0.743178187730876","0.0644929054312264","0.61180232533889","0.85584140705503","0.493510586344172","0.0736691897942461","0.352057319555874","0.645460504408395","0.395911786730872","0.0854426457772991","0.238402484422834","0.565394627211676","0.270485523917761","0.0740385154071804","0.144040730875869","0.430970375408861"
"1994","159","0.742758687276757","0.0633288422020792","0.611579804259219","0.853634392785675","0.488114021464852","0.0720545064558353","0.350696471826921","0.63713059803079","0.411617201589916","0.084451965248424","0.254351682122033","0.582033469934423","0.283784320370999","0.0745802004097966","0.152888122061573","0.443544478589812"
"1994","160","0.742236223142023","0.0621984468980616","0.61147429479882","0.852094232746086","0.482961541376891","0.07048718315394","0.347102480514008","0.627217936267544","0.425987713098089","0.0831606026321951","0.272175692472077","0.59291213759024","0.296225930824664","0.074822053921361","0.162432147656317","0.45354579046326"
"1994","161","0.741601950846593","0.0611125595838741","0.611593683479395","0.851521012906365","0.477958367465977","0.0690128339167457","0.344278907834003","0.618925767036245","0.438986968059774","0.0816722894294914","0.286947415223392","0.601011761355552","0.30771291874927","0.0748032250293035","0.172584875607429","0.461034166728154"
