Sight.Date,Time,Location,Location.2,ActLat,ActLong,Species,Pod,LikelyPod,Count,Direction,Comments,Channel,Source,ReportingParty,Hydrophone,Harrassment,SJCStranding,OtherStranding,FieldInvestigation,LevelANumber,RecordID,FishArea,Quadrant
11/21/07,14:35,Maury Island gravel pier,,47.36,-122.4298,Orca,J,,,NE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13562,11,420
11/21/07,14:00,Piner Point,,,,Orca,J,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13561,11,420
11/21/07,13:20,Neill Point,,,,Orca,J,,,NE,"New calf, J43, appears to be missing",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13560,11,420
11/21/07,13:05,"Maury Island, S end",,,,Orca,J,,,W then NE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13559,11,420
11/23/07,16:00,Gold Beach,,47.35,-122.4107,Orca,J,,,NE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13578,11,420
11/23/07,15:23,Browns Point,,,,Orca,J,,,NE,Calf group stopping every few minutes to mill and attend to calf,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13577,11,420
11/23/07,14:45,Piner Point,,,,Orca,J,,,NE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13576,11,420
11/23/07,14:00,Neill Point,,,,Orca,J,,,NE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13575,11,420
11/23/07,13:30,Neill Point,,47.34,-122.4585,Orca,J,,,mill,Still stopping to swarm calf,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13574,11,420
11/23/07,12:56,Dalco Passage,,,,Orca,J,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13573,11,420
11/23/07,12:40,Piner Point,,47.34,-122.4503,Orca,J,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13572,11,420
11/23/07,12:15,Maury Island gravel pier,,47.36,-122.4298,Orca,J,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13571,11,420
11/23/07,11:22,Robinson Point,,47.38,-122.3803,Orca,J,,,SWS,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13570,11,419
11/23/07,10:37,"Maury Island, N of",,47.41,-122.3465,Orca,J,,,,"Group stops periodically to circle around calf, pushing it to surface between adults.",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13569,11,416
11/23/07,10:00,Three Tree Point (aka Point Pully),,,,Orca,J,,,S,A new calf appeared to be focus of intense activity with calf being lifted above surface repeatedly.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13568,11,416
11/23/07,9:40,Seahurst Park,,47.47,-122.392,Orca,J,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13567,11,415
11/23/07,9:15,Dolphin Point,,47.50,-122.4037,Orca,J,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13566,11,414
11/23/07,8:10,Point Williams,,,,Orca,J,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13565,10,414
12/12/07,15:50,Point Wells,,,,Orca,KL?,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13582,10,402
12/12/07,13:15,West Point,,,,Orca,KL?,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13581,10,408
12/13/07,15:30,West Point,,,,Orca,KL?,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13590,10,408
12/13/07,13:45,Dolphin Point,,,,Orca,KL?,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13589,11,414
12/13/07,12:57,Point Beals,,,,Orca,KL?,,,mill,Still foraging,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13588,11,414
12/13/07,12:30,Point Beals,,,,Orca,KL?,,,mill,Foraging intensly,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13587,11,415
12/14/07,14:25,Allan Island,,,,Orca,KL2s,,,mill,Lots of socializing and surface displays,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13595,10,414
12/14/07,14:15,Point Vashon,,,,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13594,10,412
12/14/07,13:20,Cove,,,,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13593,11,417
12/16/07,15:15,Double Bluff,,,,Orca,KL2s,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13605,9,394
12/16/07,11:45,Shilshole Bay,,,,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13604,10,407
12/20/07,16:20,"Robinson Point, N of - keep",,,,Orca,KL2s,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13608,11,416
12/20/07,15:42,Klahanie,,,,Orca,KL2s,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13607,11,416
12/23/07,12:10,"Elliott Bay, off of",,,,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13616,10,410
12/23/07,11:45,West Point,,,,Orca,KL2s,,,,Increased predation activity,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13615,10,408
12/23/07,11:30,"Alki Point, NW of",,,,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13614,10,410
12/23/07,11:00,Alki Point,,,,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13613,10,413
12/23/07,10:16,Point Williams,,47.52,-122.4102,Orca,KL2s,,,,Prey remains recovery event,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13612,10,414
12/23/07,9:20,Point Beals,,47.49,-122.399,Orca,KL2s,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13611,11,415
12/24/07,15:00,Allan Island,,,,Orca,K?,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13745,10,414
12/26/07,15:45,Piner Point,,,,Orca,K,,,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13754,11,420
12/26/07,15:00,Dalco Passage,,,,Orca,K,,,SSW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13753,11,420
12/26/07,14:00,Robinson Point,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13752,11,419
12/26/07,13:45,"Maury Island, N of",,,,Orca,K,,,SE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13751,11,416
12/26/07,13:30,Klahanie,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13750,11,416
12/26/07,12:35,Point Beals,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13749,11,415
12/26/07,12:00,Dolphin Point,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13748,11,414
12/26/07,11:10,Blake Island,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13747,10,412
12/26/07,10:15,Restoration Point,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13746,10,410
12/27/07,16:25,Harper Passage,,,,Orca,K,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13760,10,412
12/27/07,16:00,Southworth,,,,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13759,10,412
12/27/07,15:00,Cove,,,,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13758,11,417
12/27/07,14:30,Lisabeula,,,,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13757,11,418
12/27/07,13:15,Point Dalco,,,,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13756,11,420
12/27/07,10:00,Robinson Point,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13755,11,419
12/28/07,14:00,Fauntleroy/Vashon ferry,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13763,10,414
12/29/07,15:35,Quartermaster Harbor,,,,Orca,K,,,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13770,11,420
12/29/07,14:15,Dash Point,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13769,11,420
12/29/07,13:50,Robinson Point,,,,Orca,K,,,,WW vessel getting too close to take photos,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13768,11,419
12/29/07,13:30,"Maury Island, N of",,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13767,11,416
12/29/07,12:50,Tramp Harbor,,,,Orca,K,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13766,11,416
12/31/07,15:40,West Point,,47.66,-122.4619,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13775,10,408
12/31/07,12:35,"Robinson Point, N of - keep",,47.43,-122.389,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13774,11,416
12/31/07,9:30,Tacoma Narrows Bridge,,,,Orca,K,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,13771,11,422
10/22/08,12:45,Seahurst Park,1 mi off,47.48,-122.3948,Orca,JKLp,,,N,Whales midchannel with speed increased from 5-6 mph,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19888,11,415
2/20/09,16:15,Pilot Point,,47.87,-122.4888,Orca,L,,,N,Very spread out N to S.  No predation events observed throughout whole day.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19869,9,397
2/20/09,15:50,Eglon,1.5 miles off,0.00,0,Orca,L,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19868,9,400
2/20/09,11:50,Sierra Golf Buoy,,47.67,-122.4751,Orca,L,,,N,No foraging behavior observed,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19867,10,408
2/20/09,11:20,Eagle Harbor,2 mi E,47.63,-122.4521,Orca,L,,,N,Whales very scattered,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19866,10,408
2/20/09,9:15,"Colvos Passage, N half",,0.00,0,Orca,L,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19865,11,417
7/13/09,17:00,Admiralty Head,"and Marrowstone Point, b/w",0.00,0,Orca,J,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19871,9,388
7/13/09,13:45,Double Bluff,,0.00,0,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19870,9,394
8/31/09,13:00,Point Sandford,,0.00,0,Orca,Ts,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19875,11,418
8/31/09,11:35,Tahlequah,,0.00,0,Orca,Ts,,6-7,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19874,11,420
8/31/09,10:45,Quartermaster Harbor,mouth of,0.00,0,Orca,Ts,,6-7,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19873,11,420
8/31/09,9:45,Sandy Shores,,0.00,0,Orca,Ts,,6-7,S,One bull in group,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19872,11,420
9/6/09,9:30,Point Williams,,0.00,0,Orca,Ts,,5-6,,One sprouter in group,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19876,10,414
10/22/09,17:06,Point Monroe,,47.68,-122.4806,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19902,10,407
10/22/09,16:52,Sierra Golf Buoy,W of,47.67,-122.4816,Orca,JKLp,,,N,Scattered west of buoy,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19901,10,408
10/22/09,16:36,Skiff Point,,47.65,-122.4823,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19900,10,408
10/22/09,15:33,Blakely Rock,1 mi E,47.60,-122.4652,Orca,JKLp,,,N,Subsurface fecal with blood spots collected,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19899,10,410
10/22/09,15:15,Restoration Point,1 mi off,47.58,-122.464,Orca,JKLp,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19898,10,410
10/22/09,15:11,Alki Point,"and Restoration Point, b/w",0.00,0,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19897,10,413
10/22/09,14:58,Alki Point,mid-channel,47.58,-122.4534,Orca,JKLp,,,N,Scale and fish fragment recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19896,10,413
10/22/09,14:55,Alki Point,,0.00,0,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19895,10,413
10/22/09,14:20,Alki Point,S of,47.56,-122.4342,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19894,10,413
10/22/09,13:50,"Point Williams, N of",,47.54,-122.4199,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19893,10,413
10/22/09,13:25,Fauntleroy,,0.00,0,Orca,JKLp,,,,Forage behavior observed,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19892,10,414
10/22/09,13:21,Brace Point,,47.51,-122.401,Orca,JKLp,,,N,Scales recovered from predation event,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19891,10,414
10/22/09,13:15,Brace Point,S of,47.50,-122.3978,Orca,JKLp,,,N,Prey remains collected,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19890,11,414
10/22/09,13:00,Seola Beach,,47.50,-122.397,Orca,JKLp,,,N,Bull engaged in prey chase,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19889,11,414
10/22/09,12:30,"Three Tree Point, N of",,47.46,-122.3926,Orca,JKLp,,,N,Subsurface fecal recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19887,11,415
10/22/09,12:10,Three Tree Point (aka Point Pully),,47.45,-122.3874,Orca,JKLp,,,N,Subsurface fecal recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19886,11,416
10/22/09,11:55,Three Tree Point (aka Point Pully),S of,47.44,-122.3855,Orca,JKLp,,,N,Subsurface fecal recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19885,11,416
10/22/09,11:40,Point Heyer,mid-channel,47.43,-122.389,Orca,JKLp,,,N,Complete direction shift from E to N,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19884,11,416
10/22/09,11:33,Point Heyer,,47.43,-122.3941,Orca,JKLp,,,,Surface mucous recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19883,11,416
10/22/09,11:30,Point Heyer,mid-channel,47.43,-122.3965,Orca,JKLp,,,SE,Very slow speed,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19882,11,416
10/22/09,11:10,Three Tree Point (aka Point Pully),S of,47.44,-122.4069,Orca,JKLp,,,S,Abrupt direction changes and prey chasing observed,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19881,11,416
10/22/09,10:45,Dilworth,,0.00,0,Orca,JKLp,,,S,Lots of meandering,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19880,11,415
10/22/09,8:25,Point Williams,,0.00,0,Orca,JKLp,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19879,10,414
10/22/09,8:10,Point Williams,,0.00,0,Orca,JKLp,,,,Whales moving in all directions and scattered across entire channel,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19878,10,414
11/3/09,11:30,Southworth ferry,,0.00,0,Orca,Ts,,6-8,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19905,10,412
11/3/09,9:45,Olalla,,0.00,0,Orca,Ts,,6-8,,No adult males in group,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19904,11,417
11/3/09,9:00,"Spring Beach, Vashon Island",,0.00,0,Orca,Ts,,6-8,N,No adult males in group,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19903,11,418
11/12/09,15:48,"Apple Cove Point, N of",,47.84,-122.4496,Orca,JKLp?,,,NNE,Scattered,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19910,9,400
11/12/09,15:38,"Apple Cove Point, N of",,47.84,-122.4469,Orca,JKLp?,,,NNE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19909,9,400
11/12/09,15:30,"Apple Cove Point, N of",,47.84,-122.4541,Orca,JKLp?,,,,Saw J28 and new calf J46 - looks healthy,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19908,9,400
11/12/09,14:52,Eglon,South of in mid-channel,47.86,-122.4648,Orca,JKLp?,,,E,Direction shift from SE to E,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19907,9,400
11/12/09,14:10,Eglon,,47.87,-122.4882,Orca,JKLp?,,,S,Whales very scattered,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19906,9,400
11/13/09,8:40,Point Williams,,0.00,0,Orca,,SRs,,N,Scattered across Puget Sound,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19911,10,414
11/21/09,17:20,Robinson Point,well offshore,0.00,0,Orca,,J,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19917,11,419
11/21/09,16:45,"Tango Alpha Buoy, Vashon",,0.00,0,Orca,,J,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19916,11,416
11/21/09,13:40,Dolphin Point,,0.00,0,Orca,,J,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19915,11,414
11/21/09,13:45,Fauntleroy,In and around ferry lanes,0.00,0,Orca,,J,,mill,Probable foraging,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19914,10,414
11/21/09,13:00,Alki Point,Mid-channel,0.00,0,Orca,,J,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19913,10,413
11/21/09,10:30,Carkeek Park,,0.00,0,Orca,,J,20+,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19912,10,403
11/22/09,16:00,Yeomalt Point,"SE of, and W of mid-channel",47.63,-122.4797,Orca,J,,,mill,Frequent predation events,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19926,10,408
11/22/09,15:33,Eagle Harbor,off Tyee Shoal,47.61,-122.4726,Orca,J,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19925,10,408
11/22/09,15:18,Blakely Rock,,47.59,-122.4712,Orca,J,,,,Frequent fish chases observed,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19924,10,410
11/22/09,15:10,Restoration Point,,47.59,-122.4705,Orca,J,,,,Moving fast,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19923,10,410
11/22/09,14:38,"Blake Island, E of",mid-channel,47.56,-122.4494,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19922,10,413
11/22/09,13:30,Dolphin Point,,0.00,0,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19921,11,414
11/22/09,11:15,Point Beals,,0.00,0,Orca,J,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19920,11,415
11/22/09,10:15,"Vashon Island, NE tip",,0.00,0,Orca,J,,,mill,Very spread out,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19919,11,414
11/22/09,9:30,"Blake Island, E of",west side of channel,0.00,0,Orca,J,,,mill,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19918,10,413
11/25/09,9:00,Yeomalt Point,"and Sierra Golf buoy, b/w",0.00,0,Orca,,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19928,10,408
11/25/09,8:50,West Point,,0.00,0,Orca,,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19927,10,408
12/3/09,15:20,Scatchet Head buoy,"and Eglon, b/w",47.89,-122.4565,Orca,KLp?,,,E,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19938,9,397
12/3/09,15:12,Scatchet Head buoy,"and Eglon, b/w",47.89,-122.4541,Orca,KLp?,,,mill,Whales scattered and foraging,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19937,9,397
12/3/09,14:57,Scatchet Head buoy,"and Eglon, b/w",47.89,-122.4506,Orca,KLp?,,,S,Complete direction shift by all whales from NW to S,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19936,9,397
12/3/09,14:45,Possession Bar,,47.88,-122.4564,Orca,KLp?,,,NW,Tracking K20 and K38,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19935,9,398
12/3/09,14:25,Possession Bar,,47.89,-122.4209,Orca,KLp?,,,W,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19934,9,398
12/3/09,14:04,Possession Point,,47.89,-122.4027,Orca,KLp?,,,S,Foraging ceases and whales start heading S,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19933,9,398
12/3/09,13:25,Possession Point,,47.89,-122.3894,Orca,KLp?,,,,All whales scattered individually and engaged in foraging behavior,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19932,9,398
12/3/09,13:10,Possession Point,,47.90,-122.3981,Orca,KLp?,,,,Predation scale recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19931,9,398
12/3/09,13:00,Possession Point,~.75 mi S,47.89,-122.3987,Orca,KLp?,,8-10,mill,Intensive surface activity and rapid movements,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19930,9,398
12/3/09,8:30,"Point no Point, Kitsap Peninsula",,0.00,0,Orca,KLp?,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19929,9,397
12/8/09,15:43,Possession Bar,,47.88,-122.4368,Orca,JKp,,,ENE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19947,9,398
12/8/09,15:10,Pilot Point,N of a bit and mid-channel,47.88,-122.4464,Orca,JKp,,,E,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19946,9,397
12/8/09,15:00,Pilot Point,mid-channel,47.88,-122.4532,Orca,JKp,,12+,E,J1 joined group,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19945,9,397
12/8/09,14:54,Pile Point,mid-channel,47.88,-122.4592,Orca,JKp,,,,Subsurface fecal recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19944,7,184
12/8/09,14:45,Pilot Point,Closer now to mid-channel,47.88,-122.4646,Orca,JKp,,8-10,ESE,"Other whales scattered wide, some very distant",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19943,9,397
12/8/09,14:26,Pilot Point,,47.88,-122.4833,Orca,JKp,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19942,9,397
12/8/09,14:15,Pilot Point,,47.88,-122.5075,Orca,JKp,,,,Scale and fish fragment recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19941,9,397
12/8/09,13:50,Pilot Point,,47.88,-122.5084,Orca,JKp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19940,9,397
12/8/09,12:10,Eglon,,0.00,0,Orca,JKp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19939,9,400
12/9/09,15:35,East Passage,N of Dash Point,47.34,-122.4083,Orca,JKLp?,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19958,11,420
12/9/09,15:13,Dumas Bay,,47.34,-122.3768,Orca,JKLp,,8,,8 scattered adult whales traveling parallel to shore,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19957,11,419
12/9/09,15:00,Redondo,,47.35,-122.3662,Orca,JKLp?,,,S,Scale and fish fragment recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19956,11,419
12/9/09,14:40,Redondo,"No of, mid-channel",47.36,-122.3529,Orca,JKLp?,,,S,Subsurface fecal recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19955,11,419
12/9/09,14:15,Robinson Point,"S of, mid-channel",47.37,-122.3512,Orca,JKLp?,,,SE,Rapid speed of 6-7+ mph,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19954,11,419
12/9/09,14:03,"Tango Bravo buoy, Maury Island",1/2 m N,47.39,-122.3543,Orca,JKLp?,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19953,11,416
12/9/09,13:53,"Robinson Point, N of - keep",,47.39,-122.3544,Orca,JKLp?,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19952,11,416
12/9/09,13:37,"Robinson Point, N of - keep",,47.40,-122.3686,Orca,JKLp?,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19951,11,416
12/9/09,13:20,"Tango Alpha Buoy, Vashon",,47.41,-122.3767,Orca,JKLp?,,,,J1 and J2 engaged in chase behavior,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19950,11,416
12/9/09,13:00,"Tango Alpha Buoy, Vashon",,47.43,-122.3923,Orca,JKLp?,,,S,Whales scattered west and south of buoy,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19949,11,416
12/9/09,13:00,"Tango Alpha Buoy, Vashon",,47.43,-122.3923,Orca,JKLp,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,19948,11,416
12/21/09,18:00,Cove hydrophone array,,0.00,0,Orca,J,,,N,Hearing calls for over an hour,Other,Sears,,TRUE,FALSE,FALSE,FALSE,FALSE,,19959,11,417
1/3/10,15:37,Fauntleroy/Vashon ferry,,47.50,-122.4301,Orca,J,,,N,Approaching ferry lanes,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40354,10,414
1/3/10,15:28,"Fauntleroy, S of",,47.49,-122.4232,Orca,J,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40353,11,414
1/3/10,15:17,"Fauntleroy, S of",,47.49,-122.4166,Orca,J,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40352,11,414
1/3/10,15:06,"Fauntleroy, S of",,47.48,-122.4105,Orca,J,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40351,11,414
1/3/10,14:43,Seahurst Park,,47.47,-122.4056,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40350,11,415
